Client ID,Name,Age,Occupation,Nationality,GenderId,Properties Owned,Fee StructureId,Loyalty ClassificationId
IND70068,Wanda Smith,75,Programmer Analyst IV,Asian,2,2,1,1
IND57357,Amanda Miller,26,Accountant IV,American,1,0,2,4
IND79088,Alan Cole,75,Financial Analyst,European,1,2,3,3
IND57637,Anna Warren,81,Systems Administrator II,Australian,1,3,2,1
IND94614,Karen Hayes,27,Account Coordinator,Asian,2,1,1,1
IND16622,Fred Fernandez,48,Nuclear Power Engineer,European,1,1,1,1
IND36995,Phillip Scott,40,Structural Analysis Engineer,European,2,1,1,4
IND86491,Adam Howard,37,Design Engineer,European,2,1,1,4
IND59827,Kenneth Grant,72,Administrative Assistant IV,European,1,3,1,1
IND74969,Louis Price,50,Automation Specialist I,African,2,0,2,3
IND21853,Ernest Gutierrez,55,Automation Specialist IV,European,1,2,1,3
IND23903,Adam Fisher,83,Structural Analysis Engineer,Asian,2,2,1,4
IND68777,Joseph Bradley,23,Web Designer IV,Asian,1,1,2,4
IND81707,Jonathan Rodriguez,27,Account Representative II,Asian,1,3,1,1
IND97656,Christina Boyd,35,Accountant III,American,2,0,1,1
IND55034,Rebecca Fowler,17,Computer Systems Analyst II,European,2,1,1,3
IND96166,George Simmons,67,Administrative Assistant III,Asian,1,0,2,4
IND96324,Laura Fox,22,Social Worker,European,2,1,1,3
IND47674,Samuel Jackson,24,Actuary,African,1,2,1,1
IND70317,Johnny Hawkins,67,Web Developer III,European,2,0,3,2
IND38895,Ernest Jenkins,84,Web Designer I,African,1,2,1,4
IND61906,Johnny White,42,Human Resources Assistant IV,Asian,1,3,1,1
IND91852,Amanda Mitchell,48,Software Engineer III,European,1,0,3,1
IND49429,Kathleen Scott,47,Senior Developer,Asian,1,0,1,3
IND50848,Kathy Carter,80,Software Engineer I,European,1,3,2,1
IND25130,Walter Williams,53,Human Resources Assistant II,European,1,2,1,4
IND51890,Henry Harrison,30,Budget/Accounting Analyst III,European,2,0,1,1
IND29870,Albert Hudson,62,Product Engineer,Asian,2,0,1,3
IND24996,Harry Oliver,22,Biostatistician I,Asian,1,0,3,3
IND28319,Peter Fernandez,76,Geologist I,European,1,0,1,4
IND24921,Justin Dean,24,Web Designer IV,Asian,2,1,1,3
IND97391,Douglas GoPKRalez,51,Media Manager III,Asian,1,1,1,2
IND59368,Albert Tucker,30,Assistant Manager,European,1,3,1,2
IND23354,Ruby Griffin,78,VP Sales,European,1,3,1,2
IND29589,Deborah Armstrong,27,Associate Professor,Australian,2,1,1,1
IND48477,Clarence Carr,35,Marketing Assistant,American,1,2,1,1
IND70337,Justin Brown,43,Engineer II,Asian,2,0,3,4
IND69809,Amanda Rodriguez,25,Marketing Manager,Asian,2,0,1,2
IND23817,Ruby Andrews,38,Senior Cost Accountant,American,2,0,3,1
IND36692,Dorothy Kennedy,45,Teacher,European,2,0,1,3
IND39952,Kevin Cruz,42,Clinical Specialist,Asian,2,2,2,3
IND30232,Ryan Perkins,27,Human Resources Assistant III,American,1,3,1,3
IND31886,Jeffrey Little,48,Safety Technician II,European,2,2,2,4
IND16521,Donald White,58,Director of Sales,American,1,0,2,1
IND22770,Shirley Carr,28,Programmer I,American,2,2,3,1
IND74369,Mark Vasquez,73,Media Manager III,Asian,1,0,1,4
IND31020,Lillian GoPKRales,55,Software Engineer IV,American,1,3,1,1
IND83621,Robin Hudson,31,Systems Administrator I,European,1,0,2,4
IND87099,Joe West,72,Research Associate,European,2,1,1,3
IND68353,Adam Webb,71,Information Systems Manager,European,2,2,2,1
IND34739,Emily Garza,31,Electrical Engineer,European,1,1,2,2
IND49852,Alice Hawkins,75,Accounting Assistant IV,American,2,2,1,3
IND15739,Arthur Fuller,50,Human Resources Assistant I,European,2,2,1,2
IND35208,Earl Wagner,38,Office Assistant II,Asian,2,2,1,4
IND23172,Ryan Mitchell,32,Programmer Analyst I,European,2,1,2,1
IND89615,Phillip Gordon,37,Dental Hygienist,European,2,3,2,2
IND78041,Christine Davis,76,Senior Financial Analyst,European,2,0,1,4
IND25027,Louise Olson,31,Office Assistant II,American,1,3,2,1
IND70133,Ronald Foster,63,Budget/Accounting Analyst IV,European,1,1,2,1
IND96246,Jacqueline Moreno,65,Programmer I,European,1,1,1,4
IND74738,Craig Baker,61,Financial Analyst,European,1,3,1,1
IND94482,Timothy Scott,30,Accounting Assistant IV,European,2,2,1,1
IND54803,Evelyn Reynolds,20,Programmer IV,American,1,2,1,1
IND22264,James Burton,76,Librarian,Asian,2,2,1,4
IND66283,Julia Weaver,45,Research Nurse,African,2,1,3,3
IND45825,Nicole Garrett,37,Software Test Engineer I,European,1,1,1,1
IND94895,Steve Sullivan,68,Analog Circuit Design manager,European,2,1,3,1
IND66583,Andrew Baker,84,Account Representative I,African,2,3,3,1
IND73582,Christopher Wright,65,Human Resources Assistant I,European,2,0,1,2
IND62295,Tina Snyder,67,Programmer III,Asian,2,0,3,4
IND39698,George George,67,Database Administrator III,European,1,3,2,1
IND96489,Jeremy Bowman,48,Research Associate,European,1,3,1,1
IND62970,Kathleen Stone,41,Operator,American,1,1,1,2
IND53584,Nancy Castillo,76,Pharmacist,Asian,2,1,1,1
IND34425,Timothy Bradley,50,Programmer Analyst IV,Asian,1,0,1,4
IND53485,Michael Sims,23,Media Manager II,European,1,1,3,1
IND40496,Walter Jenkins,18,Accounting Assistant III,American,2,2,2,3
IND72603,Aaron Simpson,46,Financial Analyst,Asian,2,1,2,4
IND56984,Irene Rogers,35,Pharmacist,Asian,1,1,1,1
IND31180,Annie Hayes,47,Health Coach II,European,2,1,3,4
IND80616,Michael Stone,22,Programmer III,African,2,0,1,3
IND54495,Louise Barnes,28,Compensation Analyst,Asian,1,1,1,3
IND88782,Jose Jacobs,54,Senior Financial Analyst,Asian,1,0,2,1
IND25223,Steven Owens,49,Geologist I,European,1,1,1,1
IND26937,Steve Scott,63,Cost Accountant,American,2,1,2,1
IND14766,Debra Mendoza,49,Engineer IV,European,1,3,2,1
IND45041,Kenneth Moreno,60,Web Developer III,European,2,2,3,1
IND54922,Earl Mccoy,50,Accountant I,Asian,2,0,1,4
IND89369,Keith Banks,19,Account Coordinator,European,2,0,1,3
IND94380,Chris Meyer,48,Health Coach III,Asian,1,0,3,4
IND76782,Douglas Flores,68,Physical Therapy Assistant,European,1,1,1,1
IND44357,Michael Little,30,Financial Analyst,European,1,2,2,4
IND63865,Richard Matthews,20,Safety Technician III,European,1,3,1,1
IND14540,Joseph Fuller,32,Programmer II,Asian,1,3,2,3
IND20140,Joseph Adams,25,Database Administrator II,European,2,3,2,3
IND75181,Eugene Collins,26,Marketing Manager,European,1,3,3,4
IND60750,Louis Thomas,27,Chemical Engineer,European,2,0,1,2
IND40048,Harold Hunt,44,Systems Administrator I,Asian,1,3,2,4
IND91899,Steve Ross,54,Geologist III,American,1,3,1,1
IND49097,Joyce Gilbert,41,Legal Assistant,African,1,3,2,1
IND30559,Pamela Bailey,37,Programmer Analyst II,European,1,2,3,2
IND40540,Joseph Burton,73,Software Test Engineer III,European,1,2,2,3
IND32711,Terry Tucker,84,Software Engineer IV,European,1,3,2,3
IND71842,Shawn Duncan,33,Staff Accountant I,African,2,1,2,4
IND98821,Stephen Perkins,43,Engineer II,European,1,2,2,4
IND60303,Joshua Williams,60,Human Resources Assistant II,Asian,1,1,2,1
IND21271,Kenneth Simmons,55,Associate Professor,Asian,2,3,2,4
IND71938,Virginia Willis,63,Engineer III,European,2,2,1,4
IND48166,Martin GoPKRalez,71,Legal Assistant,Asian,2,3,1,4
IND35417,William Wagner,53,Librarian,European,1,3,2,4
IND36167,Juan Freeman,72,Software Consultant,American,2,0,1,1
IND53489,Samuel Johnston,48,Analog Circuit Design manager,Asian,2,1,2,2
IND46654,Frank Bennett,30,Biostatistician III,African,1,1,3,1
IND57483,Heather Mendoza,33,Software Test Engineer IV,American,1,3,1,1
IND26697,Jeffrey Watson,18,Operator,European,1,1,1,1
IND21028,Craig James,80,Librarian,European,1,3,3,4
IND86154,Albert Banks,65,Office Assistant II,European,2,3,3,1
IND47039,Gloria Williamson,41,Biostatistician III,American,2,1,1,4
IND18081,Rose Bell,22,Software Engineer III,Asian,2,0,1,1
IND13675,Johnny Castillo,72,Senior Financial Analyst,European,2,2,2,1
IND54772,Jose Fernandez,23,Research Associate,American,1,0,3,3
IND61012,Donna Moreno,35,Recruiting Manager,Asian,1,0,2,2
IND63638,Daniel Flores,38,Geologist II,European,1,1,1,1
IND73710,Jesse Frazier,47,Budget/Accounting Analyst II,African,1,2,1,1
IND93494,John Banks,49,Internal Auditor,European,1,0,2,1
IND97314,Angela Green,51,Administrative Assistant III,European,1,3,1,4
IND43915,Steven Kelly,66,Accounting Assistant III,Australian,1,0,1,4
IND62101,Timothy Duncan,24,Account Representative II,American,2,3,2,1
IND12706,Frances Gilbert,21,VP Product Management,American,2,1,1,1
IND96211,Dennis Chapman,31,General Manager,Asian,2,0,1,1
IND99855,Christopher Cooper,47,Quality Engineer,American,2,3,3,4
IND20615,Jesse Martinez,64,VP Accounting,European,1,2,1,4
IND42387,Catherine Robinson,37,Geologist I,American,1,0,1,3
IND51003,Tina Gutierrez,78,Web Developer III,American,1,1,2,1
IND38386,Paul Hall,50,Human Resources Assistant I,European,2,3,1,1
IND31075,Terry Fox,53,Director of Sales,Asian,1,0,1,1
IND29987,Russell Long,25,Senior Editor,African,2,0,1,1
IND53122,Mary Fowler,51,Mechanical Systems Engineer,Asian,1,1,3,4
IND71679,Joshua Little,57,Quality Engineer,European,1,3,1,4
IND96476,Randy Shaw,62,Occupational Therapist,American,1,0,3,1
IND59444,David Graham,60,Professor,Asian,1,1,1,4
IND96722,Peter Johnston,59,Accountant I,European,2,3,1,1
IND91553,Theresa Woods,54,Internal Auditor,Asian,1,0,2,3
IND43964,Johnny Duncan,21,Senior Quality Engineer,European,2,3,3,4
IND42604,Christopher Lewis,73,Web Designer II,European,1,0,1,1
IND80050,Juan Reyes,20,Junior Executive,African,2,3,1,3
IND15192,Raymond Marshall,55,Programmer III,European,2,1,2,4
IND61862,Juan Burton,47,Legal Assistant,European,2,0,2,4
IND32146,William Gray,66,Human Resources Manager,Asian,1,2,1,1
IND91035,Martha Davis,51,Database Administrator IV,European,2,0,1,4
IND65273,Shawn Watkins,84,Business Systems Development Analyst,European,1,1,1,1
IND34196,Tina Alexander,18,Safety Technician II,European,2,2,2,4
IND31640,Larry Cooper,65,VP Marketing,American,2,3,2,4
IND15111,Randy Jacobs,65,Human Resources Assistant II,Asian,2,1,3,3
IND22504,Andrew Torres,36,Research Nurse,American,2,0,2,1
IND33992,Randy Peterson,66,Nurse,Asian,2,0,1,3
IND89837,Thomas Martinez,20,Marketing Manager,European,1,0,2,4
IND39449,Shawn Robertson,55,Chemical Engineer,American,2,2,1,4
IND74203,Howard Webb,32,Structural Analysis Engineer,American,1,0,1,1
IND51348,Teresa Shaw,54,Accountant II,American,2,3,1,2
IND66999,Shirley Parker,73,Safety Technician I,European,1,1,1,3
IND42138,Sarah Hill,69,Statistician I,European,2,2,1,4
IND23112,Arthur Mitchell,40,Programmer Analyst II,Asian,1,0,2,4
IND93187,Joshua Green,32,Financial Analyst,Asian,1,0,2,4
IND35276,Jeffrey Edwards,77,Accounting Assistant III,Australian,1,0,1,1
IND52692,Doris Carroll,51,Senior Developer,Asian,2,3,3,4
IND92250,Steve Peters,60,Staff Accountant IV,American,1,2,1,1
IND42511,Annie Washington,25,Administrative Assistant I,Australian,1,2,2,1
IND88769,Roger Rose,34,Account Representative III,European,2,1,3,3
IND34775,Dennis Hart,51,Biostatistician III,Australian,2,3,1,1
IND89996,Mark Hicks,50,Web Designer IV,European,2,2,2,4
IND64241,Shirley Gilbert,37,Geologist II,Asian,2,2,1,4
IND87995,Joshua Frazier,66,Media Manager I,Asian,1,0,3,2
IND40619,Donna Fox,35,Database Administrator III,Australian,1,0,1,2
IND83760,Amy Gomez,80,Database Administrator IV,American,1,2,1,1
IND70928,John Riley,19,Paralegal,European,2,2,2,3
IND38406,Jennifer Sims,59,Nurse,Australian,2,2,2,1
IND37475,Mark Garrett,59,Help Desk Operator,European,2,3,1,1
IND46069,Ruth Mitchell,20,Programmer Analyst II,European,2,2,1,2
IND84868,Peter Foster,40,Computer Systems Analyst III,American,1,3,1,4
IND53486,Philip Fuller,78,Sales Associate,Asian,1,1,3,4
IND18304,Emily Bishop,48,Software Engineer II,American,1,2,3,1
IND47238,Amy Powell,67,Sales Representative,Asian,1,1,3,2
IND97355,Jimmy Gordon,80,Human Resources Assistant III,American,2,1,1,1
IND77366,Clarence Foster,51,Budget/Accounting Analyst I,American,1,3,1,1
IND46865,Jesse Hughes,70,Media Manager I,American,1,1,2,1
IND32633,Gerald Lee,56,Database Administrator II,European,2,3,1,1
IND37253,Ruby Russell,38,Web Designer II,European,1,3,1,3
IND66559,Frances Harrison,81,Biostatistician I,African,2,2,1,4
IND62312,Peter Reid,80,VP Quality Control,Asian,1,1,1,4
IND59076,Matthew Morgan,21,Automation Specialist III,American,2,3,2,4
IND23792,Brian Lawrence,33,Data Coordiator,Australian,1,3,1,2
IND18657,Roger GoPKRales,20,Programmer Analyst I,European,2,0,1,4
IND55471,Margaret Carroll,24,Engineer II,European,1,3,1,1
IND28379,Jonathan Weaver,28,Office Assistant II,American,1,2,1,3
IND29049,Joe Garcia,36,Marketing Assistant,Asian,1,3,3,4
IND22892,Marie Medina,29,Database Administrator I,European,1,2,1,3
IND92064,Jean Crawford,29,Web Developer I,Asian,1,2,2,4
IND54924,Ralph Boyd,75,Environmental Tech,Australian,2,1,1,1
IND87020,Eugene Fuller,70,Software Engineer IV,European,1,3,2,4
IND70196,Teresa Nelson,44,Structural Analysis Engineer,African,1,0,3,4
IND95448,Gary Jenkins,62,Research Assistant IV,European,2,1,2,1
IND68024,Michelle Davis,26,Media Manager II,European,1,2,2,1
IND87284,Eugene Morales,79,Budget/Accounting Analyst II,Asian,2,2,1,3
IND60030,Roger Greene,30,Automation Specialist III,Australian,1,1,1,4
IND88473,Margaret Washington,84,Electrical Engineer,American,1,2,1,1
IND48318,Helen Bradley,40,Accounting Assistant IV,European,1,0,1,1
IND27796,Justin Day,26,Assistant Professor,European,2,1,2,4
IND91449,Jeremy Alexander,32,Human Resources Assistant I,European,2,0,1,3
IND19945,Jason Allen,84,Actuary,Asian,2,2,2,1
IND23675,Keith Price,45,VP Sales,European,2,2,2,1
IND27188,Harry Weaver,77,Web Developer II,Asian,2,3,1,1
IND76385,Christine Robertson,42,Software Engineer II,Australian,2,3,2,3
IND50214,Brenda Murray,67,VP Quality Control,European,2,2,1,1
IND86957,Patricia Burke,68,Accounting Assistant IV,African,2,1,1,4
IND96568,Donald Allen,36,Research Nurse,Asian,1,3,3,1
IND74432,Fred Richardson,28,Structural Analysis Engineer,Asian,2,1,2,4
IND71551,Larry Ward,53,Nurse Practicioner,European,1,2,1,1
IND85827,Frank Cruz,21,Human Resources Assistant III,European,2,3,1,1
IND20637,Craig Young,50,Engineer IV,European,2,2,1,1
IND37323,Jeffrey Adams,37,Geologist I,Asian,2,0,1,1
IND37456,Sean Weaver,24,Biostatistician II,Australian,1,3,2,3
IND34064,Gregory Reyes,62,Product Engineer,American,2,0,2,2
IND47756,Louis Hall,83,Software Test Engineer II,European,1,0,1,3
IND99980,Marie Alvarez,47,Programmer III,European,2,0,2,2
IND51488,Denise Mason,34,Director of Sales,American,2,1,1,3
IND20002,Sean Palmer,72,Automation Specialist IV,Asian,1,1,2,4
IND27704,Willie Henry,26,Human Resources Assistant II,European,1,2,1,4
IND18899,Jennifer Butler,42,Editor,Asian,1,2,1,1
IND40674,Andrew Hudson,48,Speech Pathologist,European,2,3,1,4
IND49390,Craig Morgan,52,Geologist I,Asian,1,2,2,1
IND58018,Louis Crawford,36,Staff Accountant IV,African,2,0,2,4
IND31659,Carlos Howard,33,Database Administrator III,Asian,1,0,2,3
IND62967,Joshua Riley,18,Research Assistant IV,European,2,1,1,1
IND85018,Sarah Porter,49,Staff Accountant IV,European,1,0,2,4
IND15294,Gregory Rivera,67,Dental Hygienist,European,1,3,1,1
IND76668,Russell Arnold,32,Accounting Assistant I,American,2,2,1,1
IND24384,Stephen Bennett,36,Database Administrator II,European,1,2,3,4
IND20755,Catherine Bell,30,Accounting Assistant I,American,1,2,1,4
IND70347,Timothy Ortiz,29,Nurse,Asian,2,0,2,1
IND84219,Jimmy Wright,37,Speech Pathologist,European,2,1,2,2
IND30192,Carolyn Alexander,28,Quality Engineer,European,1,0,1,1
IND27266,Christopher Murphy,55,Health Coach II,European,2,3,1,3
IND88327,Benjamin Alvarez,40,Budget/Accounting Analyst IV,European,1,3,2,2
IND27052,Amy Williams,38,Account Representative IV,Australian,2,1,1,4
IND58319,Jason Stone,77,Developer I,American,1,3,1,1
IND45051,James Sanchez,47,Developer III,American,2,3,1,2
IND12704,Laura Lawrence,78,Account Coordinator,European,1,3,2,2
IND80231,John Warren,40,Senior Developer,Asian,1,0,2,1
IND91902,Margaret Dixon,85,Office Assistant I,Australian,2,3,2,4
IND86434,Stephen Peters,65,Clinical Specialist,Asian,2,3,2,2
IND96193,Adam Murphy,54,Programmer IV,European,1,0,2,4
IND15796,Carl Nichols,36,Health Coach II,European,2,2,2,1
IND98793,Ruth Freeman,63,Help Desk Operator,European,2,1,3,1
IND34695,Steven Alexander,43,Automation Specialist II,American,1,3,2,4
IND16655,Thomas Ortiz,51,Help Desk Technician,African,1,1,2,1
IND18544,Nicholas Garcia,60,Software Engineer IV,European,2,3,2,1
IND32922,Nicholas Porter,33,VP Accounting,European,2,2,1,3
IND77237,James Fuller,28,Computer Systems Analyst IV,Asian,2,3,3,4
IND26295,Christine Ryan,20,VP Product Management,Asian,2,1,1,1
IND36962,Rose Cook,58,Electrical Engineer,European,1,2,2,3
IND32434,Jeremy Alexander,75,Quality Control Specialist,Asian,1,2,1,4
IND23721,Joan Williams,21,Automation Specialist II,Asian,2,2,1,3
IND23827,Mildred Willis,47,Marketing Assistant,Asian,1,3,2,1
IND30551,Brian Flores,46,Systems Administrator I,Australian,2,3,2,1
IND27518,Patricia Mitchell,57,Data Coordiator,European,1,1,1,1
IND45324,Louis Weaver,42,Software Consultant,Asian,2,2,1,4
IND47775,Edward Bell,23,Statistician I,Asian,1,2,1,1
IND64118,Julia Foster,83,Research Assistant II,European,1,1,1,4
IND69719,Jeffrey Campbell,67,Automation Specialist I,European,1,0,1,2
IND36598,Tammy Baker,79,Database Administrator II,American,2,0,1,1
IND91994,Rose Johnson,80,Systems Administrator III,European,2,0,1,1
IND74106,Jeffrey Carroll,52,Database Administrator I,European,2,0,3,1
IND70950,Anna Wilson,31,Professor,Asian,1,1,2,4
IND48642,James Parker,42,Software Consultant,American,1,1,2,3
IND30520,Betty Phillips,18,Developer II,European,2,1,1,2
IND94062,Kathryn Graham,76,Paralegal,American,1,2,1,1
IND89076,Debra Moreno,45,Systems Administrator I,European,1,3,1,2
IND44502,Charles Cole,30,General Manager,European,1,3,2,2
IND88994,Carol Stanley,53,Paralegal,Asian,2,1,2,1
IND64701,James Olson,64,Nuclear Power Engineer,Asian,2,2,2,1
IND23199,Earl Schmidt,30,Developer IV,Australian,1,1,3,3
IND26254,Timothy Holmes,41,Junior Executive,Asian,1,3,1,1
IND26157,Lois Foster,69,Account Executive,African,1,1,1,1
IND15640,Stephanie Ryan,20,Community Outreach Specialist,European,1,1,2,4
IND30423,Juan Bailey,27,Sales Associate,European,2,2,2,3
IND96496,Eugene Kelly,62,Account Representative III,European,1,0,1,1
IND86268,Douglas Jacobs,61,Biostatistician II,Asian,2,1,1,1
IND94102,Howard Carr,36,Account Representative IV,American,1,0,1,1
IND89960,Marie Burns,23,Technical Writer,African,1,1,3,3
IND16977,Phyllis Elliott,28,Research Assistant IV,African,2,2,2,2
IND49418,Jesse Hughes,38,Media Manager III,African,2,2,1,3
IND90745,Julia Alexander,18,Accounting Assistant IV,African,2,2,2,4
IND26350,Jack Rodriguez,79,GIS Technical Architect,Asian,1,0,1,1
IND13447,Marilyn Stewart,78,Programmer Analyst III,Australian,2,0,1,4
IND52771,Chris Greene,17,Software Test Engineer III,Asian,2,1,1,4
IND36809,Jack Kelly,58,Tax Accountant,Asian,1,0,3,2
IND79287,Sarah Harper,46,Junior Executive,European,2,0,3,1
IND28199,Jesse Wood,70,Staff Accountant IV,European,2,2,2,1
IND34414,Stephen Hamilton,33,Recruiter,European,1,1,3,4
IND36046,Billy Ford,55,Technical Writer,Asian,1,1,2,3
IND96031,Joe Owens,75,Sales Associate,African,2,3,1,1
IND43923,Robin Moore,76,Human Resources Assistant II,European,1,2,3,1
IND73608,Matthew Carter,27,Business Systems Development Analyst,Asian,2,3,1,4
IND31048,Irene Phillips,52,Database Administrator I,Asian,2,0,1,4
IND57498,George Palmer,27,Staff Scientist,European,2,2,1,4
IND79604,Gloria Ferguson,70,Statistician III,European,2,3,1,3
IND53269,Tammy Howard,30,Administrative Officer,American,2,2,1,4
